"content_length","spelling_errors_ratio","numberOfLinks","non_markup_alphanum_characters","linkwordscore","image_ratio","html_ratio","frameTagRatio","avglinksize","is_news_1","is_news_.","news_front_page_0","news_front_page_.","news_front_page_1","hasDomainLink_0","hasDomainLink_1","alchemy_category_business","alchemy_category_recreation","alchemy_category_health","alchemy_category_sports","alchemy_category_.","alchemy_category_arts_entertainment","alchemy_category_science_technology","alchemy_category_gaming","alchemy_category_culture_politics","alchemy_category_computer_internet","alchemy_category_law_crime","alchemy_category_religion","alchemy_category_weather","alchemy_category_unknown","lengthyLinkDomain_1","lengthyLinkDomain_0","dummy"
0.000311,0.5,0.047038,0.002313,0.81,0,0.162255466,0.01608,0.004434,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.007564,0.078125,0.058247,0.003751,0.84,0.013474,0.200223601,0.02275,0.006184,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.095327,0.089713,0.022818,0.022116,0.15,0.008817,0.274479466,0.055288,0.004566,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0,0.108086,0.032474,0.54,0,0.184925526,0.035945,0.008881,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.018962,0.127907,0.016413,0.009829,0.2,0.010402,0.252263688,0.101333,0.003926,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.028702,0.044643,0.016213,0.002664,0.39,0.009727,0.174809348,0.017291,0.003341,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.027147,0.105263,0.042834,0.006583,0.56,0.009253,0.207569212,0.048175,0.006182,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.027147,0.105263,0.042834,0.006583,0.56,0.009253,0.207569212,0.048175,0.006182,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.088177,0.384483,0.03703,0.024227,0.27,0.009539,0.197275588,0.0875,0.005452,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.078645,0.109905,0.022218,0.016114,0.26,0.008947,0.265584364,0.019774,0.014477,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.076262,0.084665,0.048239,0.031661,0.22,0.009533,0.223326394,0.046198,0.005469,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.109833,0.10341,0.035428,0.090179,0.05,0.008876,0.297010593,0.029745,0.006217,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.015439,0.043165,0.020416,0.011075,0.25,0.012018,0.24865215,0.062718,0.004195,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.019273,0.060109,0.070256,0.015508,0.52,0.009492,0.184855294,0.02805,0.005839,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.129831,0.07699,0.02562,0.030074,0.13,0.009043,0.219274913,0.116212,0.004758,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.086001,0.03736,0.042234,0.032681,0.22,0.009147,0.27151486,0.041758,0.005353,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.141125,0.086921,0.051641,0.034037,0.2,0.011045,0.158674133,0.042281,0.006653,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.014195,0.136691,0.058647,0.01006,0.64,0.012475,0.210665252,0.023894,0.007909,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.024246,0.061674,0.021617,0.011012,0.31,0.010264,0.223248173,0.072089,0.005708,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.004352,0.043478,0.007206,0.00527,0.15,0.01508,0.258842136,0.060703,0.003581,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.014299,0.100719,0.034828,0.009964,0.44,0.009366,0.229763254,0.065217,0.005966,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.017511,0.099237,0.014812,0.001625,0.05,0.01425,0.181081925,0.106557,0.000129,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.08538,0.092725,0.060448,0.094262,0.14,0.00927,0.205880051,0.02439,0.005899,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.073257,0.099511,0.1253,0.058009,0.2,0.011911,0.166221775,0.072695,0.003845,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.000207,0.1,0.031825,0.042438,0.16,0,0.237626381,0.046717,0.006857,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.333333,0.015012,0.008516,0.22,0,0.143868185,0.006706,0.003739,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.04269,0.139706,0.028623,0.011031,0.39,0.009244,0.246265461,0.018711,0.006104,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.040618,0.091216,0.042034,0.033825,0.15,0.012054,0.195757761,0.036204,0.004388,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.002798,0.027027,0.008006,0.00139,0.46,0,0.260492394,0.066298,0.003237,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.00259,0.04,0.031225,0.007992,0.49,0.016946,0.231401426,0.076324,0.006042,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.116983,0.116766,0.045036,0.039668,0.24,0.009198,0.274310425,0.065012,0.007555,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.121438,0.112617,0.003403,0.022231,0.04,0.008826,0.35780892,0.125828,0.005969,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.079784,0.127397,0.014412,0.019379,0.22,0.008877,0.284090909,0.067989,0.009536,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.050772,0.136752,0.051041,0.050916,0.17,0.010805,0.189758995,0.027995,0.005908,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000207,0.076923,0.024019,0.016509,0.26,0,0.275431088,0.042254,0.005602,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.075951,0.127325,0.016213,0.015003,0.21,0.009291,0.232376696,0.147917,0.006543,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.137188,0.114954,0.029223,0.026992,0.33,0.009173,0.245255474,0.064,0.01104,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.062791,0.061185,0.095076,0.03685,0.21,0.010624,0.172368915,0.03697,0.003304,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.043933,0.061538,0.022018,0.014301,0.23,0.00961,0.247352189,0.076772,0.004841,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.535489,0.073079,0.090472,0.108491,0.14,0.009028,0.238027106,0.042992,0.005367,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.048803,0.060606,0.043435,0.020221,0.26,0.010987,0.20736207,0.037805,0.004667,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.043933,0.061538,0.022018,0.014301,0.23,0.00961,0.247352189,0.076772,0.004841,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.264014,0.06689,0.026621,0.061995,0.14,0.008814,0.296784877,0.014953,0.008861,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.001865,0.153846,0.023819,0.0186,0.3,0,0.265870884,0.065957,0.007914,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.000207,0.5,0.019015,0.005674,0.12,0,0.144827426,0.033268,0.010193,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.014714,0.087838,0.222778,0.090333,0.12,0.038745,0.172672687,0.018592,0.001614,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.002072,0,0.033627,0.009036,0.25,0.062318,0.134974139,0.050175,0.002066,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.015957,0.051948,0.052242,0.025953,0.25,0.012557,0.188785116,0.034271,0.010442,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.060926,0.083658,0.041633,0.012171,0.43,0.009311,0.209989879,0.029703,0.006439,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.043933,0.061538,0.022018,0.014301,0.23,0.00961,0.247352189,0.076772,0.004841,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.028805,0.084071,0.052242,0.014792,0.49,0.009679,0.235601048,0.054464,0.007569,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.08538,0.092725,0.060448,0.094262,0.14,0.00927,0.205880051,0.02439,0.005899,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.137188,0.114954,0.029223,0.026992,0.33,0.009173,0.245255474,0.064,0.01104,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.079888,0.427746,0.028223,0.022231,0.25,0.009309,0.207256186,0.105528,0.005375,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.280696,0.079299,0.024219,0.062413,0.08,0.008753,0.323549115,0.017964,0.005188,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.021034,0.087432,0.006805,0.006886,0.31,0.009111,0.234473163,0.025,0.011494,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.036058,0.060127,0.032626,0.01283,0.18,0.010366,0.206423253,0.04,0.002793,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.052741,0.051414,0.077062,0.021106,0.43,0.010167,0.216377896,0.04823,0.005215,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.013988,0.102362,0.021417,0.003789,0.63,0.011607,0.236755949,0.10084,0.007337,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.023106,0.058559,0.026621,0.003371,0.6,0.00899,0.220032141,0.050562,0.004654,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.023106,0.058559,0.026621,0.003371,0.6,0.00899,0.220032141,0.050562,0.004654,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.001036,0,0.026421,0.004443,0.57,0,0.213503976,0.087329,0.005421,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.107139,0.105137,0.046837,0.025636,0.31,0.008975,0.249062835,0.047962,0.006321,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.04041,0.054496,0.039432,0.036662,0.19,0.010962,0.210763893,0.02639,0.007626,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.014921,0.058824,0.002402,0.001919,0,0.009306,0.336678967,0.038462,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.039789,0.078231,0.045436,0.019375,0.29,0.010993,0.231571144,0.058088,0.005088,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.048803,0.060606,0.043435,0.020221,0.26,0.010987,0.20736207,0.037805,0.004667,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.004352,0.043478,0.007206,0.004477,0.18,0.01508,0.256351712,0.061093,0.003673,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.10144,0.100988,0.040432,0.056124,0.17,0.009272,0.18480266,0.032175,0.006595,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.085069,0.128767,0.031825,0.02275,0.24,0.009139,0.20306371,0.05638,0.005405,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.029531,0.054393,0.019015,0.005006,0.41,0.010694,0.250861107,0.108108,0.004316,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.010154,0.113402,0.008807,0.007401,0.07,0.010858,0.245336348,0.127273,0.001474,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0.0625,0.02462,0.015201,0.28,0,0.273632464,0.042056,0.0056,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.003212,0.027027,0.056045,0.028603,0.25,0.032202,0.186772693,0.006092,0.004599,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.264014,0.06689,0.026621,0.061995,0.14,0.008814,0.296784877,0.014953,0.008861,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.26391,0.086082,0.014812,0.050257,0.06,0.008835,0.305498929,0.039666,0.004859,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.042172,0.034582,0.01241,0.008829,0.19,0.008901,0.262156514,0.162621,0.004483,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.065796,0.117308,0.042634,0.049478,0.18,0.008874,0.213413939,0.010753,0.008898,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.015957,0.051948,0.052242,0.025953,0.25,0.012557,0.188785116,0.034271,0.010442,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.025697,0.21875,0.010608,0.005775,0.33,0.013481,0.230016405,0.041905,0.006224,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.122785,0.052061,0.041433,0.016792,0.29,0.009426,0.214867707,0.007092,0.004481,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.009533,0.073684,0.006405,0.000486,0.74,0.00956,0.327398831,0.231293,0.005768,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.492799,0.11819,0.017414,0.120624,0.04,0.008798,0.308039747,0.028767,0.007422,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.004352,0.043478,0.007206,0.004477,0.18,0.01508,0.256351712,0.061093,0.003673,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.008289,0.08642,0.005204,0.00026,0.67,0.00981,0.319305019,0.121739,0.002119,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.006839,0.148936,0.005204,0.000481,0.8,0.011662,0.240575687,0.168421,0.00943,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0.014195,0.061538,0.021617,0.01082,0.25,0.012008,0.22671566,0.061602,0.004403,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.012227,0.009091,0.02522,0.013575,0.28,0.011181,0.18174394,0.111753,0.004871,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.04269,0.117936,0.028423,0.233443,0.03,0.008916,0.160374925,0.024518,0.006267,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.025904,0.081633,0.015813,0.005179,0.42,0.009111,0.24823575,0.055195,0.005863,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.138742,0.113284,0.008607,0.024799,0.06,0.008959,0.263303348,0.065972,0.005824,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.005803,0.384615,0.005805,0.000495,0.58,0.016399,0.275646834,0.087248,0.002388,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.252305,0.102317,0.02482,0.091069,0.06,0.008843,0.305278716,0.037479,0.006588,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.013677,0.04,0.01201,0.00415,0.51,0.009355,0.261451727,0.087879,0.00854,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.047974,0.06701,0.053443,0.011205,0.44,0.009735,0.203147076,0.037736,0.004621,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.067869,0.055556,0.020216,0.011532,0.29,0.009215,0.226573179,0.061404,0.005753,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.073049,0.070205,0.033627,0.032195,0.17,0.009635,0.274689552,0.030647,0.004651,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.021449,0.099502,0.02502,0.082144,0.07,0.012931,0.228811123,0.024596,0.006928,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.033986,0.047273,0.040833,0.009868,0.51,0.011039,0.209151683,0.036496,0.005782,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.01948,0.083333,0.042434,0.012743,0.14,0.012107,0.192870423,0.029622,0.001462,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.000725,0.083333,0.026621,0.001702,0.7,0,0.211313746,0.08137,0.003982,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.07222,0.189103,0.032026,0.016662,0.21,0.00876,0.186100041,0.001701,0.006508,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.044969,0.137931,0.047438,0.016037,0.53,0.024365,0.120505684,0.026032,0.006424,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.027562,0.106061,0.015612,0.007944,0.29,0.009291,0.220368201,0.038596,0.006443,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.060926,0.083658,0.041633,0.012171,0.43,0.009311,0.209989879,0.029703,0.006439,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.076676,0.080247,0.01221,0.029728,0.09,0.008914,0.287425446,0.05794,0.00569,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.085483,0.085193,0.047038,0.013426,0.19,0.011283,0.202981869,0.064516,0.001968,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.070563,0.104863,0.052042,0.029305,0.32,0.009673,0.224751618,0.04771,0.006554,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.07937,0.078519,0.03703,0.030935,0.11,0.009453,0.186990803,0.05876,0.002918,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.007771,0.026667,0.02562,0.004977,0.55,0.014398,0.182349631,0.022535,0.006287,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.100922,0.069259,0.032626,0.041216,0.16,0.00894,0.264281733,0.032648,0.00756,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.008289,0.08642,0.005204,0.00026,0.67,0.00981,0.319305019,0.121739,0.002119,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.200083,0.070636,0.034428,0.051983,0.14,0.008801,0.262842759,0.020408,0.006561,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.050254,0.111111,0.021417,0.039072,0.11,0.00987,0.232713233,0.045337,0.006256,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.063517,0.107607,0.035629,0.017009,0.33,0.009241,0.220401614,0.064792,0.005842,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.035955,0.143369,0.027222,0.012344,0.3,0.011031,0.17621677,0.056853,0.004992,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.079888,0.067873,0.034828,0.041168,0.17,0.009884,0.217966206,0.02686,0.008176,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.023624,0.072398,0.014211,0.018668,0.13,0.009709,0.275174382,0.075377,0.00561,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.139985,0.066012,0.002202,0.024698,0.02,0.008769,0.389244007,0.143713,0.006762,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.014299,0.100719,0.034828,0.009964,0.44,0.009366,0.229763254,0.065217,0.005966,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.047042,0.055961,0.036829,0.074003,0.07,0.009477,0.237692199,0.017975,0.003708,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.269195,0.124535,0.03803,0.063039,0.07,0.008961,0.206952739,0.066595,0.003241,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.000311,0.5,0.038631,0.007002,0.64,0,0.145076189,0.043893,0.007441,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.14527,0.096021,0.048439,0.029627,0.27,0.008917,0.212635526,0.072356,0.006808,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.05989,0.092025,0.120697,0.084293,0.28,0.010316,0.174730444,0.0327,0.007707,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.036058,0.060127,0.032626,0.01283,0.18,0.010366,0.206423253,0.04,0.002793,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.033675,0.06746,0.020016,0.008714,0.33,0.009074,0.188006706,0.074809,0.005711,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.073257,0.099511,0.1253,0.058009,0.2,0.011911,0.166221775,0.072695,0.003845,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.035437,0.033537,0.017214,0.005203,0.37,0.008935,0.181619799,0.015385,0.01443,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.016164,0.095541,0.048639,0.007858,0.55,0.009429,0.227046553,0.03657,0.005458,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0.062895,0.119005,0.047038,0.016316,0.48,0.009395,0.22567393,0.057647,0.007915,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.063206,0.091097,0.03803,0.034234,0.13,0.010232,0.214930869,0.046742,0.004073,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0.067972,0.072368,0.023619,0.068198,0.06,0.009197,0.271262751,0.007463,0.004576,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.039167,0.103896,0.051841,0.028156,0.26,0.008908,0.178926871,0.001757,0.004874,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.027458,0.192661,0.023018,0.004439,0.78,0.01996,0.157029769,0.030844,0.541322,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.029116,0.073684,0.053843,0.004867,0.81,0.010791,0.22139286,0.039139,0.009503,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.042897,0.123626,0.029424,0.028502,0.15,0.009979,0.265431431,0.041116,0.005196,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.057818,0.088292,0.031625,0.014696,0.34,0.009519,0.232425781,0.092541,0.006628,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0.09398,0.136719,0.015212,0.020154,0.16,0.009042,0.290880017,0.094737,0.007865,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.046109,0.101235,0.028022,0.012892,0.23,0.008984,0.218252316,0.042553,0.003194,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.067351,0.142373,0.009808,0.013147,0.11,0.008889,0.321693908,0.044665,0.004304,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.054399,0.065263,0.026421,0.01371,0.3,0.009755,0.22720019,0.073665,0.005467,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.096778,0.058433,0.145116,0.016908,0.56,0.009151,0.16750779,0.006875,0.003701,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.017097,0.014815,0.060048,0.003986,0.68,0.017411,0.168949932,0.036817,0.003349,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.006631,0.127273,0.011009,0.011435,0.11,0.027829,0.17146229,0.019582,0.003354,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.000207,0,0.022618,0.018081,0.2,0,0.254886052,0.081315,0.004921,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.036473,0.136667,0.043635,0.012599,0.51,0.009516,0.224798458,0.098609,0.007213,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
